season_gu,team,name,gp,pos,min_total,fg2_m,fg2_a,fg3_m,fg3_a,ft_m,ft_a,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts,fg_m,fg_a,fg_pct,fg2_pct,fg3_pct,ft_pct,efg_pct,ts_pct,eff,min_per_game,scope
037,KB스타즈,강아정,31,F,1197.1166666666666,60.0,161.0,61.0,204.0,101.0,119.0,29.0,114.0,143.0,92.0,78.0,51.0,81.0,2.0,404.0,121.0,365.0,33.2,37.3,29.9,84.9,41.5,48.4,349.0,38.6,totals
037,KB스타즈,김가은,35,F,887.6,42.0,84.0,40.0,147.0,27.0,37.0,21.0,55.0,76.0,17.0,100.0,35.0,58.0,15.0,231.0,82.0,231.0,35.5,50.0,27.2,73.0,44.2,46.7,157.0,25.4,totals
037,KB스타즈,김민정,14,F,70.56666666666666,4.0,13.0,0.0,4.0,1.0,1.0,7.0,8.0,15.0,3.0,10.0,1.0,3.0,0.0,9.0,4.0,17.0,23.5,30.8,0.0,100.0,23.5,25.8,12.0,5.0,totals
037,KB스타즈,김보미,21,F,303.8333333333333,9.0,30.0,16.0,51.0,5.0,6.0,19.0,27.0,46.0,13.0,32.0,6.0,18.0,2.0,71.0,25.0,81.0,30.9,30.0,31.4,83.3,40.7,42.4,63.0,14.5,totals
037,KB스타즈,김수연,20,C,141.5,8.0,33.0,0.0,0.0,0.0,0.0,7.0,34.0,41.0,16.0,26.0,3.0,18.0,4.0,16.0,8.0,33.0,24.2,24.2,0.0,0.0,24.2,24.2,37.0,7.1,totals
037,KB스타즈,김진영,35,G,427.35,18.0,56.0,6.0,32.0,6.0,13.0,16.0,36.0,52.0,16.0,38.0,8.0,25.0,6.0,60.0,24.0,88.0,27.3,32.1,18.8,46.2,30.7,32.0,46.0,12.2,totals
037,KB스타즈,김한비,8,F,20.55,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,6.0,3.0,3.0,100.0,100.0,0.0,0.0,100.0,77.3,5.0,2.6,totals
037,KB스타즈,김현아,13,G,85.25,2.0,10.0,1.0,8.0,5.0,8.0,3.0,10.0,13.0,4.0,16.0,5.0,5.0,1.0,12.0,3.0,18.0,16.7,20.0,12.5,62.5,19.4,27.9,12.0,6.6,totals
037,KB스타즈,김희진,3,G,5.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9,totals
037,KB스타즈,바샤라,11,C,154.26666666666668,25.0,59.0,0.0,0.0,16.0,27.0,28.0,34.0,62.0,7.0,16.0,5.0,17.0,2.0,66.0,25.0,59.0,42.4,42.4,0.0,59.3,42.4,46.6,80.0,14.0,totals
037,KB스타즈,박지수,22,C,626.75,89.0,161.0,0.0,0.0,51.0,91.0,81.0,145.0,226.0,61.0,41.0,14.0,54.0,49.0,229.0,89.0,161.0,55.3,55.3,0.0,56.0,55.3,57.0,413.0,28.5,totals
037,KB스타즈,박지은,3,C,5.433333333333334,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.8,totals
037,KB스타즈,박진희,7,G,20.65,2.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,5.0,2.0,6.0,33.3,50.0,0.0,50.0,33.3,36.3,0.0,2.9,totals
037,KB스타즈,심성영,35,G,1007.4666666666667,47.0,123.0,40.0,142.0,34.0,46.0,12.0,64.0,76.0,71.0,86.0,33.0,65.0,4.0,248.0,87.0,265.0,32.8,38.2,28.2,73.9,40.4,43.5,177.0,28.8,totals
037,KB스타즈,정미란,35,C,552.2666666666667,5.0,22.0,16.0,54.0,17.0,19.0,41.0,58.0,99.0,35.0,69.0,21.0,28.0,7.0,75.0,21.0,76.0,27.6,22.7,29.6,89.5,38.2,44.5,152.0,15.8,totals
037,KB스타즈,카라,24,C,294.76666666666665,75.0,160.0,0.0,0.0,45.0,70.0,28.0,65.0,93.0,18.0,30.0,12.0,46.0,2.0,195.0,75.0,160.0,46.9,46.9,0.0,64.3,46.9,51.1,164.0,12.3,totals
037,KB스타즈,팀합계,35,팀합계,7100.0,603.0,1339.0,193.0,707.0,401.0,568.0,365.0,863.0,1228.0,441.0,637.0,247.0,536.0,139.0,2186.0,796.0,2046.0,38.9,45.0,27.3,70.6,43.6,47.6,2288.0,202.9,totals
037,KB스타즈,피어슨,35,F,961.4333333333334,189.0,369.0,5.0,39.0,79.0,111.0,65.0,182.0,247.0,61.0,64.0,42.0,91.0,39.0,472.0,194.0,408.0,47.5,51.2,12.8,71.2,48.2,51.7,524.0,27.5,totals
037,KB스타즈,홍아란,10,G,337.5333333333333,25.0,49.0,8.0,24.0,13.0,16.0,8.0,27.0,35.0,25.0,25.0,11.0,21.0,5.0,87.0,33.0,73.0,45.2,51.0,33.3,81.2,50.7,54.3,99.0,33.8,totals
037,KDB생명,김선희,2,F,1.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,totals
037,KDB생명,김소담,33,C,599.35,48.0,120.0,0.0,9.0,8.0,10.0,23.0,82.0,105.0,21.0,70.0,20.0,23.0,7.0,104.0,48.0,129.0,37.2,40.0,0.0,80.0,37.2,39.0,151.0,18.2,totals
037,KDB생명,김시온,29,G,208.88333333333333,8.0,19.0,5.0,24.0,2.0,2.0,3.0,14.0,17.0,27.0,27.0,2.0,17.0,1.0,33.0,13.0,43.0,30.2,42.1,20.8,100.0,36.0,37.6,33.0,7.2,totals
037,KDB생명,노현지,35,F,889.45,29.0,69.0,33.0,124.0,19.0,20.0,38.0,69.0,107.0,38.0,97.0,22.0,45.0,6.0,176.0,62.0,193.0,32.1,42.0,26.6,95.0,40.7,43.6,172.0,25.4,totals
037,KDB생명,안혜지,25,G,243.35,17.0,46.0,4.0,18.0,11.0,21.0,10.0,20.0,30.0,45.0,28.0,16.0,17.0,0.0,57.0,21.0,64.0,32.8,37.0,22.2,52.4,35.9,38.9,78.0,9.7,totals
037,KDB생명,우수진,2,F,5.333333333333334,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,33.3,50.0,0.0,0.0,33.3,33.3,1.0,2.7,totals
037,KDB생명,이경은,34,G,1124.3333333333333,81.0,185.0,37.0,144.0,56.0,63.0,24.0,98.0,122.0,137.0,91.0,52.0,91.0,2.0,329.0,118.0,329.0,35.9,43.8,25.7,88.9,41.5,46.1,333.0,33.1,totals
037,KDB생명,정유진,28,G,195.61666666666667,2.0,16.0,10.0,47.0,3.0,4.0,9.0,19.0,28.0,1.0,18.0,7.0,10.0,0.0,37.0,12.0,63.0,19.0,12.5,21.3,75.0,27.0,28.6,11.0,7.0,totals
037,KDB생명,조은주,35,F,985.8333333333334,47.0,151.0,46.0,160.0,35.0,53.0,59.0,77.0,136.0,47.0,86.0,22.0,51.0,7.0,267.0,93.0,311.0,29.9,31.1,28.7,66.0,37.3,39.9,192.0,28.2,totals
037,KDB생명,진안,26,C,295.06666666666666,43.0,93.0,0.0,1.0,20.0,29.0,27.0,45.0,72.0,12.0,52.0,11.0,19.0,4.0,106.0,43.0,94.0,45.7,46.2,0.0,69.0,45.7,49.6,126.0,11.3,totals
037,KDB생명,차지현,6,G,24.950000000000003,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,25.0,33.3,0.0,0.0,25.0,25.0,3.0,4.2,totals
037,KDB생명,크리스마스,34,F,870.9666666666667,127.0,321.0,38.0,118.0,133.0,179.0,111.0,160.0,271.0,61.0,59.0,58.0,61.0,31.0,501.0,165.0,439.0,37.6,39.6,32.2,74.3,41.9,48.4,541.0,25.6,totals
037,KDB생명,팀합계,35,팀합계,7150.0,604.0,1410.0,223.0,815.0,392.0,504.0,428.0,782.0,1210.0,465.0,692.0,293.0,449.0,90.0,2269.0,827.0,2225.0,37.2,42.8,27.4,77.8,42.2,46.4,2368.0,204.3,totals
037,KDB생명,하킨스,35,C,546.1333333333333,130.0,227.0,11.0,33.0,27.0,37.0,65.0,112.0,177.0,14.0,67.0,16.0,46.0,24.0,320.0,141.0,260.0,54.2,57.3,33.3,73.0,56.3,57.9,376.0,15.6,totals
037,KDB생명,한채진,35,F,1159.1833333333334,70.0,158.0,39.0,135.0,78.0,86.0,58.0,85.0,143.0,61.0,96.0,64.0,68.0,8.0,335.0,109.0,293.0,37.2,44.3,28.9,90.7,43.9,50.6,351.0,33.1,totals
037,KEB하나,강이슬,35,G,1260.2333333333333,111.0,285.0,64.0,179.0,51.0,69.0,36.0,115.0,151.0,86.0,74.0,43.0,87.0,11.0,465.0,175.0,464.0,37.7,38.9,35.8,73.9,44.6,47.0,362.0,36.0,totals
037,KEB하나,김예진,11,F,31.46666666666667,0.0,4.0,1.0,4.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,8.0,12.5,0.0,25.0,50.0,18.8,22.5,-3.0,2.9,totals
037,KEB하나,김이슬,4,G,27.966666666666665,1.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,7.0,0.0,8.0,2.0,6.0,33.3,50.0,25.0,75.0,41.7,51.5,1.0,7.0,totals
037,KEB하나,김정은,16,F,295.4166666666667,18.0,59.0,12.0,30.0,10.0,12.0,18.0,24.0,42.0,28.0,22.0,12.0,15.0,2.0,82.0,30.0,89.0,33.7,30.5,40.0,83.3,40.4,43.5,90.0,18.5,totals
037,KEB하나,김지영,35,G,855.75,54.0,142.0,25.0,101.0,23.0,33.0,16.0,38.0,54.0,64.0,69.0,28.0,52.0,4.0,206.0,79.0,243.0,32.5,38.0,24.8,69.7,37.7,40.0,130.0,24.4,totals
037,KEB하나,김채은,3,F,3.6833333333333336,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.2,totals
037,KEB하나,박언주,20,F,259.65,3.0,14.0,6.0,39.0,6.0,8.0,5.0,22.0,27.0,12.0,22.0,2.0,7.0,1.0,30.0,9.0,53.0,17.0,21.4,15.4,75.0,22.6,26.5,19.0,13.0,totals
037,KEB하나,백지은,35,F,1025.6166666666666,57.0,120.0,22.0,90.0,18.0,31.0,50.0,91.0,141.0,74.0,90.0,24.0,52.0,11.0,198.0,79.0,210.0,37.6,47.5,24.4,58.1,42.9,44.3,252.0,29.3,totals
037,KEB하나,서수빈,35,G,409.21666666666664,16.0,42.0,3.0,21.0,5.0,8.0,10.0,26.0,36.0,45.0,65.0,27.0,24.0,1.0,46.0,19.0,63.0,30.2,38.1,14.3,62.5,32.5,34.6,84.0,11.7,totals
037,KEB하나,쏜튼,35,F,708.1166666666667,161.0,342.0,32.0,95.0,104.0,132.0,106.0,183.0,289.0,40.0,76.0,57.0,71.0,20.0,522.0,193.0,437.0,44.2,47.1,33.7,78.8,47.8,52.7,585.0,20.2,totals
037,KEB하나,어천와,35,F,695.0666666666666,164.0,322.0,2.0,4.0,88.0,125.0,84.0,154.0,238.0,34.0,76.0,34.0,58.0,13.0,422.0,166.0,326.0,50.9,50.9,50.0,70.4,51.2,55.4,486.0,19.9,totals
037,KEB하나,염윤아,35,F,937.6833333333334,40.0,113.0,17.0,48.0,21.0,27.0,42.0,97.0,139.0,99.0,96.0,47.0,84.0,8.0,152.0,57.0,161.0,35.4,35.4,35.4,77.8,40.7,44.0,251.0,26.8,totals
037,KEB하나,이령,2,C,11.383333333333333,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,100.0,100.0,0.0,0.0,100.0,100.0,5.0,5.7,totals
037,KEB하나,이수연,30,F,317.3833333333333,17.0,47.0,14.0,49.0,5.0,8.0,19.0,26.0,45.0,10.0,54.0,7.0,19.0,0.0,81.0,31.0,96.0,32.3,36.2,28.6,62.5,39.6,40.7,56.0,10.6,totals
037,KEB하나,이하은,31,F,183.38333333333333,18.0,47.0,0.0,0.0,5.0,7.0,11.0,8.0,19.0,2.0,28.0,3.0,9.0,3.0,41.0,18.0,47.0,38.3,38.3,0.0,71.4,38.3,40.9,28.0,5.9,totals
037,KEB하나,최세영,1,G,2.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,totals
037,KEB하나,팀합계,35,팀합계,7025.0,662.0,1543.0,199.0,666.0,340.0,466.0,398.0,788.0,1186.0,496.0,679.0,288.0,489.0,74.0,2261.0,861.0,2209.0,39.0,42.9,29.9,73.0,43.5,46.8,2342.0,200.7,totals
037,블루스타,강아정,1,F,28.216666666666665,2.0,2.0,4.0,11.0,0.0,0.0,1.0,4.0,5.0,7.0,2.0,1.0,1.0,0.0,16.0,6.0,13.0,46.2,100.0,36.4,0.0,61.5,61.5,21.0,28.2,totals
037,블루스타,고아라,1,F,24.783333333333335,4.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,5.0,0.0,0.0,2.0,0.0,8.0,4.0,6.0,66.7,66.7,0.0,0.0,66.7,66.7,20.0,24.8,totals
037,블루스타,곽주영,1,F,7.983333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,4.0,8.0,totals
037,블루스타,김단비,1,F,25.816666666666666,5.0,8.0,0.0,0.0,2.0,2.0,0.0,7.0,7.0,5.0,1.0,1.0,4.0,2.0,12.0,5.0,8.0,62.5,62.5,0.0,100.0,62.5,67.6,20.0,25.8,totals
037,블루스타,김연주,1,F,17.516666666666666,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,5.0,40.0,50.0,33.3,0.0,50.0,50.0,5.0,17.5,totals
037,블루스타,박지수,1,C,15.716666666666667,3.0,6.0,2.0,5.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,11.0,45.5,50.0,40.0,0.0,54.5,54.5,13.0,15.7,totals
037,블루스타,박하나,1,G,17.45,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,10.0,4.0,7.0,57.1,100.0,40.0,0.0,71.4,71.4,11.0,17.4,totals
037,블루스타,배혜윤,1,C,6.433333333333334,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,50.0,50.0,0.0,0.0,50.0,50.0,3.0,6.4,totals
037,블루스타,알렉시즈,1,F,10.833333333333334,2.0,7.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,10.0,20.0,28.6,0.0,0.0,20.0,20.0,3.0,10.8,totals
037,블루스타,윌리엄스,1,F,16.816666666666666,8.0,10.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,9.0,13.0,69.2,80.0,33.3,0.0,73.1,68.4,14.0,16.8,totals
037,블루스타,토마스,1,F,14.116666666666667,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,8.0,4.0,6.0,66.7,66.7,0.0,0.0,66.7,66.7,9.0,14.1,totals
037,블루스타,팀합계,1,팀합계,200.0,35.0,58.0,10.0,36.0,2.0,4.0,10.0,37.0,47.0,28.0,7.0,7.0,12.0,5.0,102.0,45.0,94.0,47.9,60.3,27.8,50.0,53.2,53.3,126.0,200.0,totals
037,블루스타,하워드,1,F,14.316666666666666,2.0,6.0,0.0,6.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,12.0,16.7,33.3,0.0,0.0,16.7,16.7,3.0,14.3,totals
037,삼성생명,강계리,31,G,480.73333333333335,16.0,47.0,12.0,56.0,9.0,12.0,8.0,29.0,37.0,37.0,60.0,23.0,16.0,1.0,77.0,28.0,103.0,27.2,34.0,21.4,75.0,33.0,35.6,81.0,15.5,totals
037,삼성생명,고아라,35,F,1196.4833333333333,94.0,230.0,22.0,92.0,29.0,50.0,54.0,130.0,184.0,69.0,77.0,62.0,75.0,10.0,283.0,116.0,322.0,36.0,40.9,23.9,58.0,39.4,41.1,306.0,34.2,totals
037,삼성생명,김민정,1,F,0.8166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8,totals
037,삼성생명,김한별,32,F,599.1666666666666,62.0,130.0,16.0,63.0,34.0,43.0,34.0,62.0,96.0,72.0,86.0,35.0,33.0,8.0,206.0,78.0,193.0,40.4,47.7,25.4,79.1,44.6,48.6,260.0,18.7,totals
037,삼성생명,맥키니,6,C,71.91666666666667,14.0,26.0,0.0,0.0,7.0,13.0,7.0,12.0,19.0,0.0,7.0,2.0,7.0,0.0,35.0,14.0,26.0,53.8,53.8,0.0,53.8,53.8,55.2,31.0,12.0,totals
037,삼성생명,박다정,8,G,34.916666666666664,4.0,11.0,2.0,5.0,0.0,1.0,0.0,4.0,4.0,0.0,6.0,0.0,2.0,0.0,14.0,6.0,16.0,37.5,36.4,40.0,0.0,43.8,42.6,5.0,4.4,totals
037,삼성생명,박소영,9,G,56.88333333333333,1.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,4.0,6.0,1.0,5.0,2.0,8.0,25.0,20.0,33.3,0.0,31.2,31.2,1.0,6.3,totals
037,삼성생명,박태은,19,G,209.48333333333335,11.0,26.0,5.0,23.0,10.0,13.0,1.0,8.0,9.0,19.0,26.0,4.0,18.0,0.0,47.0,16.0,49.0,32.7,42.3,21.7,76.9,37.8,42.9,25.0,11.0,totals
037,삼성생명,박하나,28,G,804.9333333333334,65.0,157.0,40.0,91.0,34.0,44.0,25.0,48.0,73.0,52.0,82.0,37.0,66.0,4.0,284.0,105.0,248.0,42.3,41.4,44.0,77.3,50.4,53.1,231.0,28.7,totals
037,삼성생명,배혜윤,35,C,1125.85,115.0,280.0,7.0,27.0,104.0,126.0,63.0,108.0,171.0,110.0,98.0,37.0,94.0,16.0,355.0,122.0,307.0,39.7,41.1,25.9,82.5,40.9,49.0,388.0,32.2,totals
037,삼성생명,양인영,5,F,16.483333333333334,3.0,11.0,0.0,0.0,1.0,3.0,4.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,11.0,27.3,27.3,0.0,33.3,27.3,28.4,6.0,3.3,totals
037,삼성생명,양지영,4,F,19.183333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.8,totals
037,삼성생명,윤예빈,1,G,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,totals
037,삼성생명,이주연,11,F,137.21666666666667,7.0,16.0,5.0,15.0,3.0,9.0,5.0,9.0,14.0,8.0,15.0,12.0,16.0,0.0,32.0,12.0,31.0,38.7,43.8,33.3,33.3,46.8,45.8,25.0,12.5,totals
037,삼성생명,최희진,33,F,796.2833333333333,21.0,53.0,52.0,155.0,6.0,13.0,13.0,73.0,86.0,13.0,81.0,19.0,16.0,6.0,204.0,73.0,208.0,35.1,39.6,33.5,46.2,47.6,47.7,170.0,24.1,totals
037,삼성생명,토마스,26,F,683.0833333333334,163.0,327.0,0.0,0.0,87.0,148.0,81.0,184.0,265.0,67.0,47.0,42.0,56.0,12.0,413.0,163.0,327.0,49.8,49.8,0.0,58.8,49.8,52.7,518.0,26.3,totals
037,삼성생명,팀합계,35,팀합계,7050.0,732.0,1639.0,172.0,567.0,387.0,560.0,372.0,849.0,1221.0,490.0,655.0,317.0,498.0,108.0,2367.0,904.0,2206.0,41.0,44.7,30.3,69.1,44.9,48.3,2530.0,201.4,totals
037,삼성생명,하워드,27,F,587.25,134.0,270.0,5.0,21.0,58.0,80.0,70.0,144.0,214.0,32.0,35.0,28.0,76.0,49.0,341.0,139.0,291.0,47.8,49.6,23.8,72.5,48.6,52.3,414.0,21.8,totals
037,삼성생명,해리스,4,C,52.16666666666667,8.0,16.0,0.0,1.0,3.0,3.0,1.0,12.0,13.0,2.0,2.0,4.0,6.0,0.0,19.0,8.0,17.0,47.1,50.0,0.0,100.0,47.1,51.9,23.0,13.0,totals
037,삼성생명,허윤자,17,C,167.15,14.0,31.0,5.0,14.0,2.0,2.0,5.0,19.0,24.0,7.0,21.0,4.0,6.0,1.0,45.0,19.0,45.0,42.2,45.2,35.7,100.0,47.8,49.0,49.0,9.8,totals
037,신한은행,곽주영,35,F,1129.4166666666667,135.0,326.0,0.0,8.0,33.0,52.0,59.0,127.0,186.0,62.0,89.0,20.0,63.0,16.0,303.0,135.0,334.0,40.4,41.4,0.0,63.5,40.4,42.5,306.0,32.3,totals
037,신한은행,구민정,2,F,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,totals
037,신한은행,김규희,18,G,268.8833333333333,10.0,28.0,6.0,20.0,2.0,5.0,10.0,13.0,23.0,24.0,26.0,8.0,21.0,1.0,40.0,16.0,48.0,33.3,35.7,30.0,40.0,39.6,39.8,40.0,14.9,totals
037,신한은행,김단비,35,F,1227.9166666666667,132.0,322.0,48.0,161.0,107.0,135.0,66.0,160.0,226.0,148.0,74.0,69.0,109.0,50.0,515.0,180.0,483.0,37.3,41.0,29.8,79.3,42.2,47.5,568.0,35.1,totals
037,신한은행,김아름,26,F,259.8,22.0,49.0,8.0,32.0,7.0,16.0,18.0,30.0,48.0,10.0,36.0,8.0,21.0,4.0,75.0,30.0,81.0,37.0,44.9,25.0,43.8,42.0,42.6,64.0,10.0,totals
037,신한은행,김연주,35,F,998.7833333333333,21.0,54.0,65.0,191.0,22.0,27.0,26.0,79.0,105.0,54.0,88.0,30.0,46.0,6.0,259.0,86.0,245.0,35.1,38.9,34.0,81.5,48.4,50.4,244.0,28.5,totals
037,신한은행,김태연,2,C,2.783333333333333,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,56.8,0.0,1.4,totals
037,신한은행,김형경,19,G,199.18333333333334,3.0,18.0,6.0,27.0,4.0,6.0,2.0,11.0,13.0,8.0,27.0,7.0,21.0,0.0,28.0,9.0,45.0,20.0,16.7,22.2,66.7,26.7,29.4,-3.0,10.5,totals
037,신한은행,맥컬리,5,C,90.81666666666666,16.0,46.0,0.0,1.0,11.0,16.0,9.0,22.0,31.0,1.0,14.0,2.0,6.0,2.0,43.0,16.0,47.0,34.0,34.8,0.0,68.8,34.0,39.8,37.0,18.2,totals
037,신한은행,박다정,4,G,9.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,2.0,2.5,totals
037,신한은행,박혜미,17,F,113.78333333333333,9.0,21.0,3.0,11.0,5.0,12.0,5.0,16.0,21.0,3.0,16.0,4.0,3.0,1.0,32.0,12.0,32.0,37.5,42.9,27.3,41.7,42.2,42.9,31.0,6.7,totals
037,신한은행,불각,8,C,187.51666666666665,26.0,57.0,3.0,13.0,7.0,10.0,11.0,63.0,74.0,5.0,24.0,4.0,17.0,11.0,68.0,29.0,70.0,41.4,45.6,23.1,70.0,43.6,45.7,101.0,23.4,totals
037,신한은행,신재영,1,G,2.5833333333333335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,100.0,0.0,100.0,0.0,150.0,150.0,5.0,2.6,totals
037,신한은행,알렉시즈,27,F,390.9666666666667,62.0,136.0,8.0,34.0,15.0,33.0,26.0,87.0,113.0,34.0,53.0,26.0,39.0,10.0,163.0,70.0,170.0,41.2,45.6,23.5,45.5,43.5,44.2,189.0,14.5,totals
037,신한은행,양인영,7,F,71.85,1.0,11.0,0.0,0.0,3.0,4.0,7.0,6.0,13.0,0.0,6.0,1.0,3.0,4.0,5.0,1.0,11.0,9.1,9.1,0.0,75.0,9.1,19.6,9.0,10.3,totals
037,신한은행,양지영,11,F,99.85,0.0,8.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,9.1,totals
037,신한은행,윌리엄스,25,F,692.7666666666667,145.0,293.0,1.0,5.0,72.0,107.0,101.0,175.0,276.0,29.0,71.0,29.0,51.0,37.0,365.0,146.0,298.0,49.0,49.5,20.0,67.3,49.2,52.9,498.0,27.7,totals
037,신한은행,유승희,23,F,370.8833333333333,18.0,43.0,7.0,39.0,13.0,17.0,4.0,35.0,39.0,30.0,36.0,13.0,26.0,2.0,70.0,25.0,82.0,30.5,41.9,17.9,76.5,34.8,39.1,67.0,16.1,totals
037,신한은행,윤미지,35,G,827.9666666666667,25.0,58.0,20.0,80.0,5.0,8.0,23.0,36.0,59.0,58.0,90.0,19.0,50.0,8.0,115.0,45.0,138.0,32.6,43.1,25.0,62.5,39.9,40.6,113.0,23.7,totals
037,신한은행,이혜미,2,G,7.966666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,totals
037,신한은행,최윤아,4,G,44.61666666666667,2.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,5.0,2.0,5.0,0.0,4.0,2.0,5.0,40.0,50.0,0.0,0.0,40.0,40.0,5.0,11.2,totals
037,신한은행,팀합계,35,팀합계,7000.0,628.0,1477.0,176.0,637.0,307.0,450.0,372.0,871.0,1243.0,474.0,663.0,243.0,490.0,153.0,2091.0,804.0,2114.0,38.0,42.5,27.6,68.2,42.2,45.2,2261.0,200.0,totals
037,우리은행,김단비,35,F,605.4666666666667,21.0,52.0,24.0,79.0,4.0,6.0,26.0,50.0,76.0,15.0,67.0,20.0,16.0,5.0,118.0,45.0,131.0,34.4,40.4,30.4,66.7,43.5,44.1,130.0,17.3,totals
037,우리은행,나윤정,6,G,34.11666666666667,3.0,4.0,2.0,11.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,0.0,12.0,5.0,15.0,33.3,75.0,18.2,0.0,40.0,40.0,6.0,5.7,totals
037,우리은행,박혜진,35,G,1246.6833333333334,98.0,229.0,69.0,181.0,71.0,81.0,76.0,124.0,200.0,179.0,73.0,54.0,56.0,5.0,474.0,167.0,410.0,40.7,42.8,38.1,87.7,49.1,53.2,603.0,35.6,totals
